Geo Point;Name;Name (en);Name (fr);IATA code;ICAO code;Wikipedia id;Wikidata id;Website;Phone;Operator;Description;Edit in OSM;Source;other_tags;Country;Country code
47.4474579,-122.3083543;Seattle-Tacoma International Airport;Seattle-Tacoma International Airport;;SEA;KSEA;en:Seattle–Tacoma International Airport;Q14295;https://www.portseattle.org/sea-tac/;;Port of Seattle;;https://www.openstreetmap.org/edit?node=50898115;;"{""addr:state"": ""WA"", ""aerodrome"": ""international"", ""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""alt_name"": ""Sea-Tac Airport;SEA Airport"", ""city_served"": ""Seattle, Washington;Tacoma, Washington"", ""ele"": ""129"", ""faa"": ""SEA"", ""gnis:county_name"": ""King"", ""gnis:created"": ""03/01/1990"", ""gnis:edited"": ""01/07/2006"", ""gnis:feature_id"": ""1533945"", ""gnis:feature_type"": ""Airport"", ""internet_access"": ""wlan"", ""internet_access:fee"": ""no"", ""name:de"": ""Flughafen Seattle-Tacoma"", ""name:ja"": ""\u30b7\u30a2\u30c8\u30eb\u30fb\u30bf\u30b3\u30de\u56fd\u969b\u7a7a\u6e2f"", ""name:ru"": ""\u041c\u0435\u0436\u0434\u0443\u043d\u0430\u0440\u043e\u0434\u043d\u044b\u0439 \u0410\u044d\u0440\u043e\u043f\u043e\u0440\u0442 \u0421\u0438\u044d\u0442\u043b-\u0422\u0430\u043a\u043e\u043c\u0430"", ""operator:type"": ""public"", ""rank_aci:2016"": ""28"", ""ref"": ""SEA"", ""source_ref"": ""geonames.usgs.gov"", ""type"": ""public""}";United States of America;US
64.1293795,-21.9437717;Reykjavíkurflugvöllur;Reykjavik Airport;;RKV;BIRK;en:Reykjavík Airport;;;;ISAVIA;;https://www.openstreetmap.org/edit?node=52278395;"Gagravarr_Airports;https://eaip.isavia.is/28-Jan-2021-A/";"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""ele"": ""14"", ""is_in"": ""Reykjav\u00edk,Iceland"", ""name:zh"": ""\u96f7\u514b\u96c5\u672a\u514b\u673a\u573a""}";;
13.0773038,-59.4914784;Grantley Adams International Airport;Grantley Adams International Airport;;BGI;TBPB;en:Grantley Adams International Airport;Q902486;;;Government of Barbados;;https://www.openstreetmap.org/edit?node=52494538;wikipedia;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""airport_ref"": ""BGI"", ""closest_town"": ""Bridgetown"", ""ele"": ""52"", ""internet_access"": ""wlan"", ""is_in"": ""Bridgetown,,Barbados"", ""name_1"": ""Grantley Adams"", ""operator:type"": ""public"", ""ref"": ""BGI""}";Barbados;BB
57.2022281,-2.1990857;Aberdeen International Airport;;;ABZ;EGPD;en:Aberdeen Airport;Q8981;;;AGS Airports Ltd.;;https://www.openstreetmap.org/edit?node=53828015;;"{""aerodrome"": ""international"", ""aerodrome:type"": ""public"", ""aeroway"": ""aerodrome"", ""alt_name"": ""Dyce Airport"", ""contact:website"": ""https://www.aberdeenairport.com/"", ""flights_range"": ""continental"", ""is_in"": ""Aberdeen, Scotland, UK"", ""name:gl"": ""Port-adhair Obar Dheathain"", ""old_name"": ""RAF Dyce"", ""ref"": ""ABZ""}";United Kingdom;GB
52.1387369,15.7981015;Port lotniczy Zielona Góra-Babimost;Zielona Góra Airport;;IEG;EPZG;pl:Port lotniczy Zielona Góra-Babimost;Q1433282;;;"Przedsiębiorstwo Państwowe ""Porty Lotnicze"" (PPL) State Enterprise Porty Lotnicze (PPL)";;https://www.openstreetmap.org/edit?node=56064358;;"{""aerodrome"": ""international"", ""aerodrome:type"": ""public"", ""aeroway"": ""aerodrome"", ""ele"": ""59"", ""name:ru"": ""\u0410\u044d\u0440\u043e\u043f\u043e\u0440\u0442 \u0417\u0435\u043b\u0451\u043d\u0430 \u0413\u0443\u0440\u0430-\u0411\u0430\u0431\u0438\u043c\u043e\u0441\u0442"", ""name:uk"": ""\u0410\u0435\u0440\u043e\u043f\u043e\u0440\u0442 \u0417\u0435\u043b\u0435\u043d\u0430 \u0413\u0443\u0440\u0430-\u0411\u0430\u0431\u0456\u043c\u043e\u0441\u0442"", ""url"": ""https://dolny-slask.org.pl/3293649,Babimost,Port_lotniczy_Zielona_Gora.html""}";Poland;PL
36.2338143,59.6421354;فرودگاه بین‌المللی شهید هاشمی‌نژاد مشهد;Mashhad International Airport;;MHD;OIMM;en:Mashhad International Airport;Q1152024;;;Razavi Khorasan Province Airports department;;https://www.openstreetmap.org/edit?node=56477094;wikipedia;"{""aerodrome"": ""international"", ""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""alt_name"": ""Shahid Hashemi Nejad International"", ""closest_town"": ""Mashhad"", ""name:ar"": ""\u0645\u0637\u0627\u0631 \u0645\u0634\u0647\u062f \u0627\u0644\u062f\u0648\u0644\u064a"", ""name:de"": ""Flughafen Maschhad"", ""old_name"": ""\u067e\u0627\u06cc\u06af\u0627\u0647 \u0647\u0648\u0627\u06cc\u06cc \u0627\u0645\u0627\u0645 \u0631\u0636\u0627"", ""old_name:en"": ""Imam Reza Airbase""}";Iran;IR
54.8898638,20.5995691;Аэропорт Храброво имени Елизаветы Петровны;Elizabeth Khrabrovo Airport;;KGD;UMKK;ru:Храброво (аэропорт);Q1431650;https://kgd.aero/;;ЗАО «Аэропорт «Храброво»;;https://www.openstreetmap.org/edit?node=59178160;;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""alt_name"": ""\u0410\u044d\u0440\u043e\u043f\u043e\u0440\u0442 \u041f\u043e\u0432\u0443\u043d\u0434\u0430"", ""alt_name:de"": ""Flughafen Powunden"", ""alt_name:ru"": ""\u0430\u044d\u0440\u043e\u043f\u043e\u0440\u0442 \u041f\u043e\u0432\u0443\u043d\u0434\u0430"", ""name:de"": ""Flughafen Chrabrowo"", ""name:ru"": ""\u0430\u044d\u0440\u043e\u043f\u043e\u0440\u0442 \u0425\u0440\u0430\u0431\u0440\u043e\u0432\u043e"", ""name:uk"": ""\u0410\u0435\u0440\u043e\u043f\u043e\u0440\u0442 \u0425\u0440\u0430\u0431\u0440\u043e\u0432\u043e"", ""official_name"": ""\u041c\u0435\u0436\u0434\u0443\u043d\u0430\u0440\u043e\u0434\u043d\u044b\u0439 \u0430\u044d\u0440\u043e\u043f\u043e\u0440\u0442 \u041a\u0430\u043b\u0438\u043d\u0438\u043d\u0433\u0440\u0430\u0434 (\u0425\u0440\u0430\u0431\u0440\u043e\u0432\u043e) \u0438\u043c\u0435\u043d\u0438 \u0438\u043c\u043f\u0435\u0440\u0430\u0442\u0440\u0438\u0446\u044b \u0415\u043b\u0438\u0437\u0430\u0432\u0435\u0442\u044b \u041f\u0435\u0442\u0440\u043e\u0432\u043d\u044b""}";Russia;RU
29.5415366,52.5874971;فرودگاه بین‌المللی شهید دستغیب شیراز;Shahid Dastgheib International Airport of Shiraz;;SYZ;OISS;en:Shiraz International Airport;Q1151896;;;Military of Iran / Civil Aviation Organization of Iran;;https://www.openstreetmap.org/edit?node=69046646;wikipedia;"{""aerodrome"": ""international"", ""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""closest_town"": ""Shiraz, Iran"", ""ele"": ""1500"", ""is_in"": ""Iran, Fars""}";Iran;IR
37.9122625,12.4903602;Aeroporto di Trapani-Birgi;Trapani-Birgi Airport;;TPS;LICT;en:Vincenzo Florio Airport Trapani–Birgi;Q658537;http://airgest.it/;;Airgest S.p.a.;;https://www.openstreetmap.org/edit?node=74837437;wikipedia;"{""aerodrome"": ""international"", ""aerodrome:type"": ""military/public"", ""aeroway"": ""aerodrome"", ""alt_name"": ""Aeroporto Vincenzo Florio"", ""closest_town"": ""Trapani"", ""contact:email"": ""info@airgest.it"", ""contact:fax"": ""+39 0923 843263"", ""contact:phone"": ""+39 0923 610111"", ""ele"": ""7"", ""local_ref"": ""TP01"", ""name:it"": ""Aeroporto di Trapani-Birgi"", ""official_name"": ""Aeroporto Civile Vincenzo Florio di Trapani - Birgi"", ""ref:vatin"": ""IT01613650819""}";Italy;IT
55.3014857,61.5027976;Международный аэропорт Челябинск имени Игоря Курчатова;Chelyabinsk International Airport named after Igor Kurchatov;;CEK;USCC;ru:Челябинск (аэропорт);Q1322423;;;Акционерное общество «Челябинское авиапредприятие»;;https://www.openstreetmap.org/edit?node=75207985;wikipedia;"{""aerodrome"": ""international"", ""aerodrome:type"": ""public"", ""aeroway"": ""aerodrome"", ""closest_town"": ""Chelyabinsk"", ""contact:instagram"": ""https://www.instagram.com/cekport.ru"", ""contact:phone"": ""+7 351 7783888"", ""contact:telegram"": ""airport74"", ""contact:vk"": ""https://vk.com/airport74"", ""contact:website"": ""https://cekport.ru"", ""ele"": ""235"", ""int_name"": ""Mezhdunarodny aeroport Chelyabinsk imeni Igorya Kurchatova"", ""name:ru"": ""\u041c\u0435\u0436\u0434\u0443\u043d\u0430\u0440\u043e\u0434\u043d\u044b\u0439 \u0430\u044d\u0440\u043e\u043f\u043e\u0440\u0442 \u0427\u0435\u043b\u044f\u0431\u0438\u043d\u0441\u043a \u0438\u043c\u0435\u043d\u0438 \u0418\u0433\u043e\u0440\u044f \u041a\u0443\u0440\u0447\u0430\u0442\u043e\u0432\u0430"", ""name:yue"": ""\u8eca\u91cc\u96c5\u8cd3\u65af\u514b\u6a5f\u5834"", ""official_name"": ""\u041c\u0435\u0436\u0434\u0443\u043d\u0430\u0440\u043e\u0434\u043d\u044b\u0439 \u0430\u044d\u0440\u043e\u043f\u043e\u0440\u0442 \u0427\u0435\u043b\u044f\u0431\u0438\u043d\u0441\u043a (\u0411\u0430\u043b\u0430\u043d\u0434\u0438\u043d\u043e) \u0438\u043c\u0435\u043d\u0438 \u0418.\u0412.\u041a\u0443\u0440\u0447\u0430\u0442\u043e\u0432\u0430"", ""old_name"": ""\u0411\u0430\u043b\u0430\u043d\u0434\u0438\u043d\u043e;Balandino;"", ""opening_hours"": ""24/7"", ""ref"": ""CEK"", ""start_date"": ""1930-08-15"", ""type"": ""public""}";Russia;RU
50.4264149,127.4137443;Международный аэропорт Благовещенск (Игнатьево) им. Н. Н. Муравьёва-АмурскогоИгнатьево;Ignatyevo Airport;Aéroport d'Ignatyevo;BQS;UHBB;ru:Игнатьево (аэропорт);Q267645;www.amurair.ru;;ГУП Амурской области «Аэропорт Благовещенск»;;https://www.openstreetmap.org/edit?node=75208211;wikipedia;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""closest_town"": ""Blagoveshchensk"", ""ele"": ""194"", ""icao:ru"": ""\u0423\u0425\u0411\u0411"", ""name:de"": ""Flughafen Ignatyevo"", ""name:el"": ""\u0391\u03b5\u03c1\u03bf\u03b4\u03c1\u03cc\u03bc\u03b9\u03bf \u0399\u03b3\u03ba\u03bd\u03ac\u03c4\u03b9\u03b5\u03b2\u03bf"", ""name:fa"": ""\u0641\u0631\u0648\u062f\u06af\u0627\u0647 \u0627\u06cc\u06af\u0646\u0627\u062a\u06cc\u0648\u0627"", ""name:it"": ""Aeroporto di Blagove\u0161\u010densk-Ignat'evo"", ""name:ka"": ""\u10d8\u10d2\u10dc\u10d0\u10e2\u10d8\u10d4\u10d5\u10dd\u10e1 \u10e1\u10d0\u10d4\u10e0\u10d7\u10d0\u10e8\u10dd\u10e0\u10d8\u10e1\u10dd \u10d0\u10d4\u10e0\u10dd\u10de\u10dd\u10e0\u10e2\u10d8"", ""name:ko"": ""\uc774\uadf8\ub098\ud2f0\uc608\ubcf4 \uacf5\ud56d"", ""name:ms"": ""Lapangan Terbang Ignatyevo"", ""name:nl"": ""Luchthaven Ignatjevo"", ""name:pl"": ""Port lotniczy B\u0142agowieszcze\u0144sk"", ""name:ru"": ""\u041c\u0435\u0436\u0434\u0443\u043d\u0430\u0440\u043e\u0434\u043d\u044b\u0439 \u0430\u044d\u0440\u043e\u043f\u043e\u0440\u0442 \u0411\u043b\u0430\u0433\u043e\u0432\u0435\u0449\u0435\u043d\u0441\u043a (\u0418\u0433\u043d\u0430\u0442\u044c\u0435\u0432\u043e) \u0438\u043c. \u041d. \u041d. \u041c\u0443\u0440\u0430\u0432\u044c\u0451\u0432\u0430-\u0410\u043c\u0443\u0440\u0441\u043a\u043e\u0433\u043e"", ""name:tg"": ""\u0424\u0443\u0440\u0443\u0434\u0433\u043e\u04b3\u0438 \u043e\u0438\u0433\u043d\u043e\u0442\u044e\u043e"", ""name:tr"": ""Ignatyevo Havaliman\u0131"", ""name:uk"": ""\u041c\u0456\u0436\u043d\u0430\u0440\u043e\u0434\u043d\u0438\u0439 \u0430\u0435\u0440\u043e\u043f\u043e\u0440\u0442 \u00ab\u0406\u0433\u043d\u0430\u0442\u044c\u0454\u0432\u043e\u00bb"", ""name:vi"": ""S\u00e2n bay Ignatyevo"", ""name:zh"": ""\u4f0a\u683c\u7d0d\u8036\u6c83\u6a5f\u5834"", ""official_name"": ""\u041c\u0435\u0436\u0434\u0443\u043d\u0430\u0440\u043e\u0434\u043d\u044b\u0439 \u0430\u044d\u0440\u043e\u043f\u043e\u0440\u0442 \u0411\u043b\u0430\u0433\u043e\u0432\u0435\u0449\u0435\u043d\u0441\u043a (\u0418\u0433\u043d\u0430\u0442\u044c\u0435\u0432\u043e) \u0438\u043c\u0435\u043d\u0438 \u041d.\u041d.\u041c\u0443\u0440\u0430\u0432\u044c\u0451\u0432\u0430-\u0410\u043c\u0443\u0440\u0441\u043a\u043e\u0433\u043e"", ""ref"": ""\u0411\u0413\u0429""}";Russia;RU
59.3434653,5.2122724;Haugesund Lufthavn, Karmøy;Haugesund Airport, Karmøy;;HAU;ENHD;en:Haugesund Airport;Q1431464;;;Avinor;;https://www.openstreetmap.org/edit?node=75329619;wikipedia;"{""aerodrome"": ""international"", ""aerodrome:type"": ""public"", ""aeroway"": ""aerodrome"", ""closest_town"": ""Haugesund"", ""ele"": ""26"", ""name:de"": ""Flughafen Haugesund, Karm\u00f8y"", ""name:no"": ""Haugesund Lufthavn, Karm\u00f8y""}";Norway;NO
48.6612686,21.239888;Medzinárodné letisko Košice;Košice International Airport;;KSC;LZKZ;sk:Letisko Košice;Q777774;https://www.airportkosice.sk/;+421 55 683 2100;Letisko Košice - Airport Košice, a.s.;;https://www.openstreetmap.org/edit?node=80130299;EEA-urbanatlas2006;"{""addr:city"": ""Ko\u0161ice"", ""addr:postcode"": ""041 75"", ""addr:street"": ""Letisko Ko\u0161ice"", ""aerodrome"": ""international"", ""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""ele"": ""230"", ""email"": ""dispecing@airportkosice.sk"", ""internet_access"": ""wlan"", ""internet_access:fee"": ""yes"", ""operator:type"": ""private"", ""urbanatlas:CITIES"": ""Kosice"", ""urbanatlas:CODE"": ""12400"", ""urbanatlas:LUZ_OR_CIT"": ""SK002L"", ""urbanatlas:PROD_DATE"": ""2009""}";Slovakia;SK
59.4143666,24.8409232;Tallinna lennujaam;«Tallinn» International Airport;;TLL;EETN;en:Tallinn Airport;Q630524;https://www.tallinn-airport.ee/;;AS Tallinna Lennujaam;;https://www.openstreetmap.org/edit?node=85746992;wikipedia;"{""addr:city"": ""Tallinn"", ""addr:housenumber"": ""101"", ""addr:postcode"": ""10112"", ""addr:street"": ""Tartu mnt"", ""aerodrome"": ""international"", ""aerodrome:type"": ""public"", ""aeroway"": ""aerodrome"", ""city_served"": ""Tallinn"", ""ele"": ""39"", ""internet_access"": ""yes"", ""internet_access:fee"": ""no"", ""is_in"": ""Tallinn"", ""name:de"": ""Flughafen Tallinn"", ""name:et"": ""Tallinna lennujaam"", ""name:ru"": ""\u00ab\u0422\u0430\u043b\u043b\u0438\u043d\u00bb \u041c\u0435\u0436\u0434\u0443\u043d\u0430\u0440\u043e\u0434\u043d\u044b\u0439 \u0430\u044d\u0440\u043e\u043f\u043e\u0440\u0442"", ""official_name"": ""Lennart Meri Tallinna Lennujaam"", ""official_name:de"": ""Flughafen Tallinn \u201eLennart Meri\u201c"", ""official_name:en"": ""Lennart Meri Tallinn Airport"", ""official_name:et"": ""Lennart Meri Tallinna Lennujaam""}";Estonia;EE
6.8051297,-58.1093717;Eugene F. Correia International Airport;;;OGL;SYGO;en:Eugege International Airport;Q7080093;;;;;https://www.openstreetmap.org/edit?node=87841865;;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""ele"": ""3""}";Guyana;GY
30.3268911,-9.413855;Aeroport Agadir Al Massira مطار أكادير المسيرة;Agadir Al Massira Airport;Aeroport Agadir Al Massira;AGA;GMAD;en:Agadir–Al Massira Airport;;https://www.onda.ma/;;ONDA;;https://www.openstreetmap.org/edit?node=93357864;;"{""aerodrome"": ""international"", ""aerodrome:type"": ""international;public"", ""aeroway"": ""aerodrome"", ""alt_name"": ""Agadir Airport"", ""ele"": ""69"", ""name:ar"": ""\u0645\u0637\u0627\u0631 \u0623\u0643\u0627\u062f\u064a\u0631 \u0627\u0644\u0645\u0633\u064a\u0631\u0629"", ""name:de"": ""Flughafen Al Massira""}";Morocco;MA
45.216594,14.571051;Zračna luka Rijeka;Rijeka Airport;;RJK;LDRI;hr:Zračna luka Rijeka;Q1141414;;;;;https://www.openstreetmap.org/edit?node=93421119;;"{""aerodrome"": ""international"", ""aerodrome:type"": ""public"", ""aeroway"": ""aerodrome"", ""alt_name"": ""Aerodrom Omi\u0161alj"", ""name:de"": ""Flughafen Rijeka"", ""name:it"": ""Aeroporto di Fiume"", ""ref"": ""RJK"", ""type"": ""civil""}";Croatia;HR
17.2051819,-62.5895514;Vance W. Amory International Airport;;;NEV;TKPN;en:Vance W. Amory International Airport;Q3495906;;;Nevis Air and Sea Ports Authority;;https://www.openstreetmap.org/edit?node=95844717;"Bing;wikipedia";"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""closest_town"": ""Charlestown, Nevis"", ""ele"": ""4"", ""operator:type"": ""public"", ""ref"": ""NEV"", ""type"": ""public""}";;
27.6729277,54.3880749;فرودگاه لارستان;Larestan International Airport;;LRR;OISL;en:Larestan International Airport;;;;Iranian Airports Holding Company;;https://www.openstreetmap.org/edit?node=98237681;;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""closest_town"": ""Lar, Iran"", ""ele"": ""800""}";Iran;IR
46.9880159,15.4400043;Flughafen Graz;Graz Airport;;GRZ;LOWG;de:Flughafen Graz;Q178162;https://www.flughafen-graz.at/;;Holding Graz;;https://www.openstreetmap.org/edit?node=98446291;plan.at 2009;"{""aerodrome"": ""international"", ""aerodrome:type"": ""public"", ""aeroway"": ""aerodrome"", ""alt_name"": ""Graz Thalerhof"", ""closest_town"": ""Graz"", ""ele"": ""337"", ""name:es"": ""Aeropuerto de Graz"", ""name:fi"": ""Grazin lentoasema"", ""name:hr"": ""Zra\u010dna luka Graz"", ""name:hu"": ""Grazi rep\u00fcl\u0151t\u00e9r"", ""name:id"": ""Bandar Udara Graz"", ""name:it"": ""Aeroporto di Graz"", ""name:ja"": ""\u30b0\u30e9\u30fc\u30c4\u7a7a\u6e2f"", ""name:ms"": ""Lapangan Terbang Graz"", ""name:nl"": ""Luchthaven Graz"", ""name:pl"": ""Port lotniczy Graz"", ""name:pt"": ""Aeroporto de Graz"", ""name:sl"": ""Letali\u0161\u010de Gradec"", ""passengers"": ""980000"", ""ref"": ""GRZ"", ""start_date"": ""1914"", ""twr_freq"": ""118.20""}";Austria;AT
37.6721026,45.0684318;فرودگاه بین‌المللی شهید باکری ارومیه;Urmia International Airport;;OMH;OITR;fa:فرودگاه بین‌المللی شهید باکری ارومیه;Q256534;https://uromieh.airport.ir/;;;;https://www.openstreetmap.org/edit?node=98519966;;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome""}";Iran;IR
27.0464066,31.0174033;مطار أسيوط الدولى;Assiut International Airport;;ATZ;HEAT;;;;;Ministry of Civil Aviation;;https://www.openstreetmap.org/edit?node=101416990;ourairports.com;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""barrier"": ""fence"", ""name:ar"": ""\u0645\u0637\u0627\u0631 \u0623\u0633\u064a\u0648\u0637 \u0627\u0644\u062f\u0648\u0644\u0649""}";Egypt;EG
29.7261014,106.6536406;重庆江北国际机场;Chongqing Jiangbei International Airport;Aéroport international de Chóngqìng-Jiāngběi;CKG;ZUCK;zh:重庆江北国际机场;Q788417;;;;;https://www.openstreetmap.org/edit?node=103282476;;"{""aerodrome"": ""international"", ""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""name:zh"": ""\u91cd\u5e86\u6c5f\u5317\u56fd\u9645\u673a\u573a"", ""name:zh_pinyin"": ""ch\u00f3ngq\u00ecng ji\u0101ngb\u011bi gu\u00f3j\u00ec j\u012bch\u01ceng"", ""note"": ""\u6807\u6ce8aerodrome=international\u662f\u4e3a\u4e86\u5728\u516c\u5171\u4ea4\u901a\u5730\u56fe\u56fe\u5c42\u663e\u793a\u8be5\u673a\u573a""}";People's Republic of China;CN
51.5701749,0.6924624;London Southend Airport;;;SEN;EGMC;;Q1415441;;;;;https://www.openstreetmap.org/edit?node=103894219;;"{""aerodrome"": ""international"", ""aeroway"": ""aerodrome"", ""old_name"": ""Southend Municipal Airport"", ""ref"": ""SEN""}";United Kingdom;GB
45.7245297,5.0873261;Aéroport Lyon Saint-Exupéry;Lyon-Saint Exupéry Airport;Aéroport Lyon Saint-Exupéry;LYS;LFLL;fr:Aéroport de Lyon-Saint-Exupéry;Q1547;;;;;https://www.openstreetmap.org/edit?node=104573411;;"{""aerodrome"": ""international"", ""aeroway"": ""aerodrome"", ""ele"": ""250"", ""int_name"": ""Saint-Exup\u00e9ry International Airport"", ""name:ru"": ""\u0410\u044d\u0440\u043e\u043f\u043e\u0440\u0442 \u0438\u043c. \u0421\u0435\u043d\u0442-\u042d\u043a\u0437\u044e\u043f\u0435\u0440\u0438"", ""old_name"": ""A\u00e9roport Lyon-Satolas"", ""ref"": ""LYS"", ""short_name"": ""Lyon Saint-Exup\u00e9ry"", ""type"": ""public""}";France;FR
39.1273446,117.3541809;天津滨海国际机场;Tianjin Binhai International Airport;;TSN;ZBTJ;;Q774669;;;中国民用航空局;;https://www.openstreetmap.org/edit?node=107015361;Bing Sat;"{""aerodrome:type"": ""international"", ""aeroway"": ""aerodrome"", ""city_served"": ""Tianjin"", ""ele"": ""3"", ""name:ru"": ""\u0410\u044d\u0440\u043e\u043f\u043e\u0440\u0442 \u0422\u044f\u043d\u044c\u0446\u0437\u0438\u043d\u044c"", ""name:zh"": ""\u5929\u6d25\u6ee8\u6d77\u56fd\u9645\u673a\u573a"", ""name:zh_pinyin"": ""Ti\u0101nj\u012bn B\u012bnh\u0103i Gu\u00f3j\u00ec J\u012bch\u01ceng"", ""opening_hours:covid19"": ""24/7"", ""operator:en"": ""Civil Aviation Administration of China"", ""type"": ""public"", ""wikipedia:en"": ""Tianjin_Binhai_International_Airport""}";People's Republic of China;CN
51.8780586,-0.3702125;London Luton Airport;;Aéroport de Londres-Luton;LTN;EGGW;en:Luton Airport;Q8712;https://www.london-luton.co.uk/;;;;https://www.openstreetmap.org/edit?node=110273499;;"{""addr:country"": ""GB"", ""addr:postcode"": ""LU2 9LY"", ""aerodrome"": ""international"", ""aerodrome:type"": ""public"", ""aeroway"": ""aerodrome"", ""alt_name"": ""London Luton"", ""is_in"": ""Bedfordshire,England,UK"", ""name:af"": ""Lughawe Londen-Luton"", ""name:ar"": ""\u0645\u0637\u0627\u0631 \u0644\u0646\u062f\u0646 \u0644\u0648\u062a\u0646"", ""name:arz"": ""\u0645\u0637\u0627\u0631 \u0644\u0646\u062f\u0646 \u0644\u0648\u062a\u0648\u0646"", ""name:ast"": ""Aeropuertu de Londres-Luton"", ""name:ba"": ""\u041b\u0443\u0442\u043e\u043d"", ""name:bn"": ""\u09b2\u09c1\u099f\u09a8 \u09ac\u09bf\u09ae\u09be\u09a8\u09ac\u09a8\u09cd\u09a6\u09b0"", ""name:ca"": ""Aeroport de Londres-Luton"", ""name:ceb"": ""Luton Airport"", ""name:cs"": ""Leti\u0161t\u011b London Luton"", ""name:da"": ""London Luton Airport"", ""name:de"": ""London Luton Airport"", ""name:el"": ""\u0394\u03b9\u03b5\u03b8\u03bd\u03ad\u03c2 \u0391\u03b5\u03c1\u03bf\u03b4\u03c1\u03cc\u03bc\u03b9\u03bf \u039b\u03bf\u03cd\u03c4\u03bf\u03bd"", ""name:es"": ""Aeropuerto de Londres-Luton"", ""name:et"": ""Londoni Lutoni lennujaam"", ""name:eu"": ""Londres-Luton aireportua"", ""name:fa"": ""\u0641\u0631\u0648\u062f\u06af\u0627\u0647 \u0644\u0648\u062a\u0646 \u0644\u0646\u062f\u0646"", ""name:fi"": ""Lutonin lentoasema"", ""name:gl"": ""Aeroporto de Londres-Luton"", ""name:he"": ""\u05e0\u05de\u05dc \u05d4\u05ea\u05e2\u05d5\u05e4\u05d4 \u05dc\u05d5\u05e0\u05d3\u05d5\u05df \u05dc\u05d5\u05d8\u05d5\u05df"", ""name:hi"": ""\u0932\u0942\u091f\u0928 \u0939\u0935\u093e\u0908 \u0905\u0921\u094d\u0921\u093e"", ""name:hu"": ""London\u2013Lutoni rep\u00fcl\u0151t\u00e9r"", ""name:id"": ""Bandar Udara London Luton"", ""name:it"": ""Aeroporto di Londra-Luton"", ""name:ja"": ""\u30ed\u30f3\u30c9\u30f3\u30fb\u30eb\u30fc\u30c8\u30f3\u7a7a\u6e2f"", ""name:ka"": ""\u10da\u10dd\u10dc\u10d3\u10dd\u10dc\u10d8\u10e1 \u10da\u10e3\u10e2\u10dd\u10dc\u10d8\u10e1 \u10d0\u10d4\u10e0\u10dd\u10de\u10dd\u10e0\u10e2\u10d8"", ""name:ko"": ""\ub7f0\ub358 \ub8e8\ud134 \uacf5\ud56d"", ""name:lv"": ""L\u016btonas lidosta"", ""name:ms"": ""Lapangan Terbang Luton"", ""name:nl"": ""London Luton Airport"", ""name:no"": ""London Luton lufthavn"", ""name:pl"": ""Port lotniczy Londyn-Luton"", ""name:pms"": ""London Luton Airport"", ""name:pnb"": ""\u0644\u0648\u0679\u0646 \u0627\u0626\u06cc\u0631\u067e\u0648\u0631\u0679"", ""name:pt"": ""Aeroporto de Londres Luton"", ""name:ro"": ""Aeroportul Luton"", ""name:ru"": ""\u041b\u0443\u0442\u043e\u043d"", ""name:sk"": ""Letisko Lond\u00fdn-Luton"", ""name:sr"": ""\u0410\u0435\u0440\u043e\u0434\u0440\u043e\u043c \u041b\u043e\u043d\u0434\u043e\u043d-\u041b\u0443\u0442\u043e\u043d"", ""name:sv"": ""Luton Airport"", ""name:tg"": ""\u0424\u0443\u0440\u0443\u0434\u0433\u043e\u04b3\u0438 \u043b\u0443\u0442\u043d \u043b\u043e\u043d\u0434\u0430\u043d"", ""name:th"": ""\u0e17\u0e48\u0e32\u0e2d\u0e32\u0e01\u0e32\u0e28\u0e22\u0e32\u0e19\u0e25\u0e2d\u0e19\u0e14\u0e2d\u0e19\u0e25\u0e39\u0e15\u0e31\u0e19"", ""name:tr"": ""Londra Luton Havaliman\u0131"", ""name:uk"": ""\u041b\u0443\u0442\u043e\u043d"", ""name:ur"": ""\u0644\u0648\u0679\u0646 \u0627\u0626\u06cc\u0631\u067e\u0648\u0631\u0679"", ""name:vi"": ""S\u00e2n bay Luton"", ""name:zh"": ""\u502b\u6566\u76e7\u9813\u6a5f\u5834""}";United Kingdom;GB
